file	name	sigIndex	kind	stability	category	since	dataLast	A	E	R	gradeA	gradeE	gradeR	rowGrade	rShape	rClass	eClass	scopeInR	keys	configReads	keyId	keyKind	hasDefault	fiberCached	defaultText	line	typeSource
Stream.ts	onStart	1	Stream	stable	sequencing	3.6.0	false	A	E | EX	R | RX	param	param	param	param	union	adds	adds	false								17121	syntactic
Stream.ts	orDie	0	Stream	stable	error handling	2.0.0	false	A	never	R	param	ty	param	param	param	neutral	closes	false								9383	checker
Stream.ts	orElseIfEmpty	0	Stream	stable	error handling	2.0.0	true	A | A2	E | E2	R | R2	param	param	param	param	union	adds	adds	false								9227	syntactic
Stream.ts	orElseIfEmpty	1	Stream	stable	error handling	2.0.0	false	A | A2	E | E2	R | R2	param	param	param	param	union	adds	adds	false								9227	syntactic
Stream.ts	orElseSucceed	0	Stream	stable	error handling	2.0.0	true	A | A2	never	R	param	ty	param	param	param	neutral	closes	false								9306	syntactic
Stream.ts	orElseSucceed	1	Stream	stable	error handling	2.0.0	false	A | A2	never	R	param	ty	param	param	param	neutral	closes	false								9306	syntactic
Stream.ts	paginate	0	Stream	stable	constructors	2.0.0	false	A	E	R	param	param	param	param	param			false								1496	checker
Stream.ts	partition	0	Effect	stable	filtering	2.0.0	true	[excluded: Stream<Fail, E>, satisfying: Stream<Pass, E>]	never	R | Scope.Scope	handle	ty	param	handle	union	adds	closes	true	Scope.Scope							6916	syntactic
Stream.ts	partition	1	Effect	stable	filtering	2.0.0	false	[excluded: Stream<Fail, E>, satisfying: Stream<Pass, E>]	never	R | Scope.Scope	handle	ty	param	handle	union	adds	closes	true	Scope.Scope							6916	syntactic
Stream.ts	partitionEffect	0	Effect	stable	filtering	4.0.0	true	[ passes: Stream<Pass, E | EX>, fails: Stream<Fail, E | EX> ]	never	R | RX | Scope.Scope	handle	ty	param	handle	union	adds	closes	true	Scope.Scope							6674	syntactic
Stream.ts	partitionEffect	1	Effect	stable	filtering	4.0.0	false	[ passes: Stream<Pass, E | EX>, fails: Stream<Fail, E | EX> ]	never	R | RX | Scope.Scope	handle	ty	param	handle	union	adds	closes	true	Scope.Scope							6674	syntactic
Stream.ts	partitionQueue	0	Effect	stable	filtering	4.0.0	true	[ passes: Queue.Dequeue<Pass, E | Cause.Done>, fails: Queue.Dequeue<Fail, E | Cause.Done> ]	never	R | Scope.Scope	handle	ty	param	handle	union	adds	closes	true	Scope.Scope							6361	syntactic
Stream.ts	partitionQueue	1	Effect	stable	filtering	4.0.0	false	[ passes: Queue.Dequeue<Pass, E | Cause.Done>, fails: Queue.Dequeue<Fail, E | Cause.Done> ]	never	R | Scope.Scope	handle	ty	param	handle	union	adds	closes	true	Scope.Scope							6361	syntactic
Stream.ts	peel	0	Effect	stable	destructors	2.0.0	true	[A2, Stream<A, E, never>]	E2 | E	Scope.Scope | R2 | R	handle	param	param	handle	union	adds	adds	true	Scope.Scope							7123	syntactic
Stream.ts	peel	1	Effect	stable	destructors	2.0.0	false	[A2, Stream<A, E, never>]	E | E2	Scope.Scope | R | R2	handle	param	param	handle	union	adds	adds	true	Scope.Scope							7123	syntactic
Stream.ts	pipeThrough	0	Stream	stable	sequencing	2.0.0	true	L	E2 | E	R2 | R	param	param	param	param	union	adds	adds	false								15718	syntactic
Stream.ts	pipeThrough	1	Stream	stable	sequencing	2.0.0	false	L	E | E2	R | R2	param	param	param	param	union	adds	adds	false								15718	syntactic
Stream.ts	pipeThroughChannel	0	Stream	stable	sequencing	2.0.0	true	A2	E2	R2 | R	param	param	param	param	union	adds	transforms	false								15495	syntactic
Stream.ts	pipeThroughChannel	1	Stream	stable	sequencing	2.0.0	false	A2	E2	R | R2	param	param	param	param	union	adds	transforms	false								15495	syntactic
Stream.ts	pipeThroughChannelOrFail	0	Stream	stable	sequencing	2.0.0	true	A2	E | E2	R2 | R	param	param	param	param	union	adds	adds	false								15610	syntactic
Stream.ts	pipeThroughChannelOrFail	1	Stream	stable	sequencing	2.0.0	false	A2	E | E2	R | R2	param	param	param	param	union	adds	adds	false								15610	syntactic
Stream.ts	prepend	0	Stream	stable	sequencing	2.0.0	true	B | A	E	R	param	param	param	param	param	neutral	neutral	false								3755	syntactic
Stream.ts	prepend	1	Stream	stable	sequencing	2.0.0	false	A | B	E	R	param	param	param	param	param	neutral	neutral	false								3755	syntactic
Stream.ts	provide	0	Stream	stable	providing services	4.0.0	true	A	E | EL	Exclude<R, AL> | RL	param	param	param	param	Exclude	discharges	adds	false								17446	syntactic
Stream.ts	provide	1	Stream	stable	providing services	4.0.0	false	A	E | EL	Exclude<R, AL> | RL	param	param	param	param	Exclude	discharges	adds	false								17446	syntactic
Stream.ts	provideContext	0	Stream	stable	providing services	2.0.0	true	A	E	Exclude<R, R2>	param	param	param	param	Exclude	discharges	neutral	false								17562	syntactic
Stream.ts	provideContext	1	Stream	stable	providing services	2.0.0	false	A	E	Exclude<R, R2>	param	param	param	param	Exclude	discharges	neutral	false								17562	syntactic
Stream.ts	provideService	0	Stream	stable	providing services	2.0.0	true	A	E	Exclude<R, I>	param	param	param	param	Exclude	discharges	neutral	false								17675	syntactic
Stream.ts	provideService	1	Stream	stable	providing services	2.0.0	false	A	E	Exclude<R, I>	param	param	param	param	Exclude	discharges	neutral	false								17675	syntactic
Stream.ts	provideServiceEffect	0	Stream	stable	providing services	2.0.0	true	A	E | ES	Exclude<R, I> | RS	param	param	param	param	Exclude	discharges	adds	false								17792	syntactic
Stream.ts	provideServiceEffect	1	Stream	stable	providing services	2.0.0	false	A	E | ES	Exclude<R, I> | RS	param	param	param	param	Exclude	discharges	adds	false								17792	syntactic
Stream.ts	race	0	other	stable	racing	3.7.0	false	<AL, EL, RL>(left: Stream<AL, EL, RL>) => Stream<AL | AR, EL | ER, RL | RR>						other				false								5919	syntactic
Stream.ts	race	1	Stream	stable	racing	3.7.0	false	AL | AR	EL | ER	RL | RR	param	param	param	param	union			false								5919	syntactic
Stream.ts	raceAll	0	Stream	stable	racing	3.5.0	false	[S[number]] extends [Stream<infer _A, infer _E, infer _R>] ? _A : never	[S[number]] extends [Stream<infer _A, infer _E, infer _R>] ? _E : never	[S[number]] extends [Stream<infer _A, infer _E, infer _R>] ? _R : never	handle	handle	handle	handle	other			false								5859	checker
Stream.ts	range	0	Stream	stable	constructors	2.0.0	false	number	never	never	ty	ty	ty	ty	never			false								1567	checker
Stream.ts	rechunk	0	Stream	stable	grouping	2.0.0	true	A	E	R	param	param	param	param	param	neutral	neutral	false								11537	syntactic
Stream.ts	rechunk	1	Stream	stable	grouping	2.0.0	false	A	E	R	param	param	param	param	param	neutral	neutral	false								11537	syntactic
Stream.ts	repeat	0	Stream	stable	sequencing	2.0.0	true	A	E | E2	R2 | R	param	param	param	param	union	adds	adds	false								3074	syntactic
Stream.ts	repeat	1	Stream	stable	sequencing	2.0.0	false	A	E | E2	R | R2	param	param	param	param	union	adds	adds	false								3074	syntactic
Stream.ts	repeatElements	0	Stream	stable	sequencing	2.0.0	true	A	E | E2	R2 | R	param	param	param	param	union	adds	adds	false								3475	syntactic
Stream.ts	repeatElements	1	Stream	stable	sequencing	2.0.0	false	A	E | E2	R | R2	param	param	param	param	union	adds	adds	false								3475	syntactic
Stream.ts	result	0	Stream	stable	error handling	4.0.0	false	Success<A, E> | Failure<A, E>	never	R	handle	ty	param	handle	param	neutral	closes	false								2257	checker
Stream.ts	retry	0	Stream	stable	error handling	2.0.0	true	A	E | E2	R2 | R	param	param	param	param	union	adds	adds	false								9535	syntactic
Stream.ts	retry	1	Stream	stable	error handling	2.0.0	false	A	E | E2	R2 | R	param	param	param	param	union	adds	adds	false								9535	syntactic
Stream.ts	run	0	Effect	stable	destructors	2.0.0	true	A2	E2 | E	R | R2	param	param	param	param	union	adds	adds	false								18517	syntactic
Stream.ts	run	1	Effect	stable	destructors	2.0.0	false	A2	E | E2	R | R2	param	param	param	param	union	adds	adds	false								18517	syntactic
Stream.ts	runCollect	0	Effect	stable	destructors	2.0.0	false	A[]	E	R	handle	param	param	handle	param	neutral	neutral	false								18584	checker
Stream.ts	runCount	0	Effect	stable	destructors	2.0.0	false	number	E	R	ty	param	param	param	param	neutral	neutral	false								18617	checker
Stream.ts	runDrain	0	Effect	stable	destructors	2.0.0	false	void	E	R	ty	param	param	param	param	neutral	neutral	false								19192	checker
Stream.ts	runFold	0	Effect	stable	destructors	2.0.0	true	Z	E	R	param	param	param	param	param	neutral	neutral	false								18670	syntactic
Stream.ts	runFold	1	Effect	stable	destructors	2.0.0	false	Z	E	R	param	param	param	param	param	neutral	neutral	false								18670	syntactic
Stream.ts	runFoldEffect	0	Effect	stable	destructors	2.0.0	true	Z	E | EX	R | RX	param	param	param	param	union	adds	adds	false								18761	syntactic
Stream.ts	runFoldEffect	1	Effect	stable	destructors	2.0.0	false	Z	E | EX	R | RX	param	param	param	param	union	adds	adds	false								18761	syntactic
Stream.ts	runForEach	0	Effect	stable	destructors	2.0.0	true	void	E2 | E	R2 | R	ty	param	param	param	union	adds	adds	false								18918	syntactic
Stream.ts	runForEach	1	Effect	stable	destructors	2.0.0	false	void	E | E2	R | R2	ty	param	param	param	union	adds	adds	false								18918	syntactic
Stream.ts	runForEachArray	0	Effect	stable	destructors	4.0.0	true	void	E2 | E	R2 | R	ty	param	param	param	union	adds	adds	false								19109	syntactic
Stream.ts	runForEachArray	1	Effect	stable	destructors	4.0.0	false	void	E | E2	R | R2	ty	param	param	param	union	adds	adds	false								19109	syntactic
Stream.ts	runForEachWhile	0	Effect	stable	destructors	2.0.0	true	void	E2 | E	R2 | R	ty	param	param	param	union	adds	adds	false								19006	syntactic
Stream.ts	runForEachWhile	1	Effect	stable	destructors	2.0.0	false	void	E | E2	R | R2	ty	param	param	param	union	adds	adds	false								19006	syntactic
Stream.ts	runHead	0	Effect	stable	destructors	2.0.0	false	None<A> | Some<A>	E	R	handle	param	param	handle	param	neutral	neutral	false								18866	checker
Stream.ts	runIntoPubSub	0	Effect	stable	destructors	2.0.0	true	void	E	R	ty	param	param	param	param	neutral	neutral	false								19892	syntactic
Stream.ts	runIntoPubSub	1	Effect	stable	destructors	2.0.0	false	void	never	R	ty	ty	param	param	param	neutral	closes	false								19892	syntactic
Stream.ts	runIntoQueue	0	Effect	stable	destructors	2.0.0	true	void	never	R	ty	ty	param	param	param	neutral	closes	false								20372	syntactic
Stream.ts	runIntoQueue	1	Effect	stable	destructors	2.0.0	false	void	never	R	ty	ty	param	param	param	neutral	closes	false								20372	syntactic
Stream.ts	runLast	0	Effect	stable	destructors	2.0.0	false	None<A> | Some<A>	E	R	handle	param	param	handle	param	neutral	neutral	false								18893	checker
Stream.ts	runSum	0	Effect	stable	destructors	2.0.0	false	number	E	R	ty	param	param	param	param	neutral	neutral	false								18639	checker
Stream.ts	scan	0	Stream	stable	accumulation	2.0.0	true	S	E	R	param	param	param	param	param	neutral	neutral	false								13039	syntactic
Stream.ts	scan	1	Stream	stable	accumulation	2.0.0	false	S	E	R	param	param	param	param	param	neutral	neutral	false								13039	syntactic
Stream.ts	scanEffect	0	Stream	stable	accumulation	2.0.0	true	S	E | E2	R | R2	param	param	param	param	union	adds	adds	false								13150	syntactic
Stream.ts	scanEffect	1	Stream	stable	accumulation	2.0.0	false	S	E | E2	R | R2	param	param	param	param	union	adds	adds	false								13150	syntactic
Stream.ts	schedule	0	Stream	stable	rate limiting	2.0.0	true	A	E | E2	R2 | R	param	param	param	param	union	adds	adds	false								3168	syntactic
Stream.ts	schedule	1	Stream	stable	rate limiting	2.0.0	false	A	E | E2	R | R2	param	param	param	param	union	adds	adds	false								3168	syntactic
Stream.ts	scoped	0	Stream	stable	constructors	2.0.0	false	A	E	R extends Scope ? never : R	param	param	handle	handle	other	transforms	neutral	true	Scope							1666	checker
Stream.ts	service	0	Stream	stable	accessors	4.0.0	false	S	never	I	param	ty	param	param	param			false								370	checker
Stream.ts	serviceOption	0	Stream	stable	accessors	4.0.0	false	None<S> | Some<S>	never	never	handle	ty	ty	handle	never			false								412	checker
Stream.ts	share	0	Effect	stable	broadcasting	3.8.0	true	Stream<A, E>	never	Scope.Scope | R	handle	ty	param	handle	union	adds	closes	true	Scope.Scope							15320	syntactic
Stream.ts	share	1	Effect	stable	broadcasting	3.8.0	false	Stream<A, E>	never	Scope.Scope | R	handle	ty	param	handle	union	adds	closes	true	Scope.Scope							15320	syntactic
Stream.ts	sliding	0	Stream	stable	grouping	2.0.0	true	Arr.NonEmptyReadonlyArray<A>	E	R	handle	param	param	handle	param	neutral	neutral	false								11688	syntactic
Stream.ts	sliding	1	Stream	stable	grouping	2.0.0	false	Arr.NonEmptyReadonlyArray<A>	E	R	handle	param	param	handle	param	neutral	neutral	false								11688	syntactic
Stream.ts	slidingSize	0	Stream	stable	grouping	2.0.0	true	Arr.NonEmptyReadonlyArray<A>	E	R	handle	param	param	handle	param	neutral	neutral	false								11761	syntactic
Stream.ts	slidingSize	1	Stream	stable	grouping	2.0.0	false	Arr.NonEmptyReadonlyArray<A>	E	R	handle	param	param	handle	param	neutral	neutral	false								11761	syntactic
Stream.ts	split	0	Stream	stable	grouping	2.0.0	true	Arr.NonEmptyReadonlyArray<Exclude<A, B>>	E	R	handle	param	param	handle	param	neutral	neutral	false								11907	syntactic
Stream.ts	split	1	Stream	stable	grouping	2.0.0	true	Arr.NonEmptyReadonlyArray<A>	E	R	handle	param	param	handle	param	neutral	neutral	false								11907	syntactic
Stream.ts	split	2	Stream	stable	grouping	2.0.0	false	Arr.NonEmptyReadonlyArray<Exclude<A, B>>	E	R	handle	param	param	handle	param	neutral	neutral	false								11907	syntactic
Stream.ts	split	3	Stream	stable	grouping	2.0.0	false	Arr.NonEmptyReadonlyArray<A>	E	R	handle	param	param	handle	param	neutral	neutral	false								11907	syntactic
Stream.ts	splitLines	0	Stream	stable	splitting	2.0.0	false	string	E	R	ty	param	param	param	param	neutral	neutral	false								16178	checker
Stream.ts	succeed	0	Stream	stable	constructors	2.0.0	false	A	never	never	param	ty	ty	param	never			false								732	checker
Stream.ts	suspend	0	Stream	stable	constructors	2.0.0	false	A	E	R	param	param	param	param	param			false								790	checker
Stream.ts	switchMap	0	Stream	stable	sequencing	4.0.0	true	A2	E2 | E	R2 | R	param	param	param	param	union	adds	adds	false								2779	syntactic
Stream.ts	switchMap	1	Stream	stable	sequencing	4.0.0	false	A2	E | E2	R | R2	param	param	param	param	union	adds	adds	false								2779	syntactic
Stream.ts	sync	0	Stream	stable	constructors	2.0.0	false	A	never	never	param	ty	ty	param	never			false								770	checker
Stream.ts	take	0	Stream	stable	filtering	2.0.0	true	A	E	R	param	param	param	param	param	neutral	neutral	false								9988	syntactic
Stream.ts	take	1	Stream	stable	filtering	2.0.0	false	A	E	R	param	param	param	param	param	neutral	neutral	false								9988	syntactic
Stream.ts	takeRight	0	Stream	stable	filtering	2.0.0	true	A	E	R	param	param	param	param	param	neutral	neutral	false								10165	syntactic
Stream.ts	takeRight	1	Stream	stable	filtering	2.0.0	false	A	E	R	param	param	param	param	param	neutral	neutral	false								10165	syntactic
Stream.ts	takeUntil	0	Stream	stable	filtering	2.0.0	true	A	E	R	param	param	param	param	param	neutral	neutral	false								10261	syntactic
Stream.ts	takeUntil	1	Stream	stable	filtering	2.0.0	false	A	E	R	param	param	param	param	param	neutral	neutral	false								10261	syntactic
Stream.ts	takeUntilEffect	0	Stream	stable	filtering	2.0.0	true	A	E2 | E	R2 | R	param	param	param	param	union	adds	adds	false								10393	syntactic
Stream.ts	takeUntilEffect	1	Stream	stable	filtering	2.0.0	false	A	E | E2	R | R2	param	param	param	param	union	adds	adds	false								10393	syntactic
Stream.ts	takeWhile	0	Stream	stable	filtering	2.0.0	true	B	E	R	param	param	param	param	param	neutral	neutral	false								10509	syntactic
Stream.ts	takeWhile	1	Stream	stable	filtering	2.0.0	true	A	E	R	param	param	param	param	param	neutral	neutral	false								10509	syntactic
Stream.ts	takeWhile	2	Stream	stable	filtering	2.0.0	false	B	E	R	param	param	param	param	param	neutral	neutral	false								10509	syntactic
Stream.ts	takeWhile	3	Stream	stable	filtering	2.0.0	false	A	E	R	param	param	param	param	param	neutral	neutral	false								10509	syntactic
Stream.ts	takeWhileEffect	0	Stream	stable	filtering	4.0.0	true	A	E | E2	R | R2	param	param	param	param	union	adds	adds	false								10752	syntactic
Stream.ts	takeWhileEffect	1	Stream	stable	filtering	4.0.0	false	A	E | E2	R | R2	param	param	param	param	union	adds	adds	false								10752	syntactic
Stream.ts	takeWhileFilter	0	Stream	stable	filtering	4.0.0	true	B	E	R	param	param	param	param	param	neutral	neutral	false								10654	syntactic
Stream.ts	takeWhileFilter	1	Stream	stable	filtering	4.0.0	false	B	E	R	param	param	param	param	param	neutral	neutral	false								10654	syntactic
Stream.ts	tap	0	Stream	stable	sequencing	2.0.0	true	A	E2 | E	R2 | R	param	param	param	param	union	adds	adds	false								2290	syntactic
Stream.ts	tap	1	Stream	stable	sequencing	2.0.0	false	A	E | E2	R | R2	param	param	param	param	union	adds	adds	false								2290	syntactic
Stream.ts	tapBoth	0	Stream	stable	sequencing	2.0.0	true	A	E | E2 | E3	R | R2 | R3	param	param	param	param	union	adds	adds	false								2400	syntactic
Stream.ts	tapBoth	1	Stream	stable	sequencing	2.0.0	false	A	E | E2 | E3	R | R2 | R3	param	param	param	param	union	adds	adds	false								2400	syntactic
